Attendance_ID,Employee_ID,Month,Working_Days,Present_Days,Leave_Days,Absent_Days,Overtime_Hours
ATT010548,EMP0879,2025-12-01 00:00:00,22,17,1,4,4
ATT010549,EMP0880,2025-01-01 00:00:00,21,20,1,0,7.9
ATT010550,EMP0880,2025-02-01 00:00:00,22,19,1,2,14.6
ATT010551,EMP0880,2025-03-01 00:00:00,21,20,1,0,13.9
ATT010552,EMP0880,2025-04-01 00:00:00,20,19,1,0,6.5
ATT010553,EMP0880,2025-05-01 00:00:00,21,19,2,0,3.3
ATT010554,EMP0880,2025-06-01 00:00:00,22,21,1,0,0
ATT010555,EMP0880,2025-07-01 00:00:00,21,20,0,1,9.4
ATT010556,EMP0880,2025-08-01 00:00:00,23,20,2,1,9.9
ATT010557,EMP0880,2025-09-01 00:00:00,22,21,1,0,1.5
ATT010558,EMP0880,2025-10-01 00:00:00,21,15,1,5,6.9
ATT010559,EMP0880,2025-11-01 00:00:00,22,19,1,2,0
ATT010560,EMP0880,2025-12-01 00:00:00,23,21,0,2,5.9
ATT010561,EMP0881,2025-01-01 00:00:00,22,22,0,0,4.1
ATT010562,EMP0881,2025-02-01 00:00:00,22,18,1,3,11.1
ATT010563,EMP0881,2025-03-01 00:00:00,22,22,0,0,10.6
ATT010564,EMP0881,2025-04-01 00:00:00,21,19,1,1,8.9
ATT010565,EMP0881,2025-05-01 00:00:00,20,16,1,3,14.4
ATT010566,EMP0881,2025-06-01 00:00:00,22,22,0,0,10.6
ATT010567,EMP0881,2025-07-01 00:00:00,22,18,0,4,15
ATT010568,EMP0881,2025-08-01 00:00:00,22,18,3,1,11.7
ATT010569,EMP0881,2025-09-01 00:00:00,21,16,2,3,6.2
ATT010570,EMP0881,2025-10-01 00:00:00,22,22,0,0,13
ATT010571,EMP0881,2025-11-01 00:00:00,22,21,0,1,14.9
ATT010572,EMP0881,2025-12-01 00:00:00,22,20,2,0,6.9
ATT010573,EMP0882,2025-01-01 00:00:00,23,23,0,0,18.4
ATT010574,EMP0882,2025-02-01 00:00:00,21,17,2,2,9.5
ATT010575,EMP0882,2025-03-01 00:00:00,22,18,1,3,14.9
ATT010576,EMP0882,2025-04-01 00:00:00,22,19,0,3,19.1
ATT010577,EMP0882,2025-05-01 00:00:00,21,19,1,1,13.2
ATT010578,EMP0882,2025-06-01 00:00:00,22,21,0,1,9.2
ATT010579,EMP0882,2025-07-01 00:00:00,22,22,0,0,4.8
ATT010580,EMP0882,2025-08-01 00:00:00,21,18,0,3,0
ATT010581,EMP0882,2025-09-01 00:00:00,22,20,2,0,3
ATT010582,EMP0882,2025-10-01 00:00:00,20,16,1,3,0.6
ATT010583,EMP0882,2025-11-01 00:00:00,21,16,1,4,15.5
ATT010584,EMP0882,2025-12-01 00:00:00,23,19,0,4,10.3
ATT010585,EMP0883,2025-01-01 00:00:00,21,20,0,1,9
ATT010586,EMP0883,2025-02-01 00:00:00,22,20,0,2,12
ATT010587,EMP0883,2025-03-01 00:00:00,23,20,1,2,3.5
ATT010588,EMP0883,2025-04-01 00:00:00,22,16,2,4,6.5
ATT010589,EMP0883,2025-05-01 00:00:00,21,19,0,2,14.6
ATT010590,EMP0883,2025-06-01 00:00:00,21,19,1,1,12
ATT010591,EMP0883,2025-07-01 00:00:00,22,20,0,2,7.8
ATT010592,EMP0883,2025-08-01 00:00:00,23,22,1,0,7.9
ATT010593,EMP0883,2025-09-01 00:00:00,20,17,1,2,2
ATT010594,EMP0883,2025-10-01 00:00:00,22,20,2,0,2.3
ATT010595,EMP0883,2025-11-01 00:00:00,21,13,3,5,15.2
ATT010596,EMP0883,2025-12-01 00:00:00,23,21,1,1,4.6
ATT010597,EMP0884,2025-01-01 00:00:00,22,18,0,4,6.3
ATT010598,EMP0884,2025-02-01 00:00:00,22,21,0,1,2.9
ATT010599,EMP0884,2025-03-01 00:00:00,23,17,3,3,9
ATT010600,EMP0884,2025-04-01 00:00:00,20,19,0,1,0.9
ATT010601,EMP0884,2025-05-01 00:00:00,20,17,0,3,3.3
ATT010602,EMP0884,2025-06-01 00:00:00,22,21,1,0,11.1
ATT010603,EMP0884,2025-07-01 00:00:00,22,22,0,0,13.1
ATT010604,EMP0884,2025-08-01 00:00:00,21,19,1,1,13.3
ATT010605,EMP0884,2025-09-01 00:00:00,23,20,2,1,14.6
ATT010606,EMP0884,2025-10-01 00:00:00,23,22,0,1,12.9
ATT010607,EMP0884,2025-11-01 00:00:00,22,20,1,1,11.1
ATT010608,EMP0884,2025-12-01 00:00:00,23,19,3,1,3.7
ATT010609,EMP0885,2025-01-01 00:00:00,20,16,0,4,9.6
ATT010610,EMP0885,2025-02-01 00:00:00,21,19,2,0,15.8
ATT010611,EMP0885,2025-03-01 00:00:00,22,18,1,3,13.8
ATT010612,EMP0885,2025-04-01 00:00:00,20,19,1,0,6
ATT010613,EMP0885,2025-05-01 00:00:00,22,20,2,0,16.5
ATT010614,EMP0885,2025-06-01 00:00:00,22,20,1,1,9.6
ATT010615,EMP0885,2025-07-01 00:00:00,22,20,0,2,1.1
ATT010616,EMP0885,2025-08-01 00:00:00,21,18,1,2,10.6
ATT010617,EMP0885,2025-09-01 00:00:00,23,21,2,0,4.3
ATT010618,EMP0885,2025-10-01 00:00:00,22,18,2,2,2.6
ATT010619,EMP0885,2025-11-01 00:00:00,22,17,3,2,6.7
ATT010620,EMP0885,2025-12-01 00:00:00,20,14,1,5,3.3
ATT010621,EMP0886,2025-01-01 00:00:00,22,17,0,5,8.4
ATT010622,EMP0886,2025-02-01 00:00:00,22,18,1,3,1.6
ATT010623,EMP0886,2025-03-01 00:00:00,20,17,0,3,9.3
ATT010624,EMP0886,2025-04-01 00:00:00,21,21,0,0,14.1
ATT010625,EMP0886,2025-05-01 00:00:00,22,21,1,0,0
ATT010626,EMP0886,2025-06-01 00:00:00,21,21,0,0,11
ATT010627,EMP0886,2025-07-01 00:00:00,22,22,0,0,14.1
ATT010628,EMP0886,2025-08-01 00:00:00,21,18,1,2,6.1
ATT010629,EMP0886,2025-09-01 00:00:00,22,19,2,1,4.9
ATT010630,EMP0886,2025-10-01 00:00:00,22,20,2,0,0
ATT010631,EMP0886,2025-11-01 00:00:00,22,16,1,5,8.7
ATT010632,EMP0886,2025-12-01 00:00:00,23,20,0,3,3.4
ATT010633,EMP0887,2025-01-01 00:00:00,22,20,1,1,6.8
ATT010634,EMP0887,2025-02-01 00:00:00,21,21,0,0,5
ATT010635,EMP0887,2025-03-01 00:00:00,22,17,2,3,18.1
ATT010636,EMP0887,2025-04-01 00:00:00,22,21,1,0,3.3
ATT010637,EMP0887,2025-05-01 00:00:00,22,21,0,1,8.7
ATT010638,EMP0887,2025-06-01 00:00:00,20,14,3,3,3
ATT010639,EMP0887,2025-07-01 00:00:00,22,20,2,0,7
ATT010640,EMP0887,2025-08-01 00:00:00,22,16,1,5,16.4
ATT010641,EMP0887,2025-09-01 00:00:00,22,22,0,0,18.9
ATT010642,EMP0887,2025-10-01 00:00:00,22,21,1,0,10.2
ATT010643,EMP0887,2025-11-01 00:00:00,21,19,1,1,5
ATT010644,EMP0887,2025-12-01 00:00:00,21,19,1,1,16.3
ATT010645,EMP0888,2025-01-01 00:00:00,23,23,0,0,6.1
ATT010646,EMP0888,2025-02-01 00:00:00,22,21,1,0,1.1
ATT010647,EMP0888,2025-03-01 00:00:00,23,18,1,4,2.3
ATT010648,EMP0888,2025-04-01 00:00:00,22,20,2,0,0
ATT010649,EMP0888,2025-05-01 00:00:00,21,18,0,3,18.2
ATT010650,EMP0888,2025-06-01 00:00:00,22,20,2,0,4.6
ATT010651,EMP0888,2025-07-01 00:00:00,21,20,1,0,21.3
ATT010652,EMP0888,2025-08-01 00:00:00,22,18,1,3,0
ATT010653,EMP0888,2025-09-01 00:00:00,22,20,0,2,0
ATT010654,EMP0888,2025-10-01 00:00:00,21,20,0,1,16.7
ATT010655,EMP0888,2025-11-01 00:00:00,22,21,0,1,5.2
ATT010656,EMP0888,2025-12-01 00:00:00,22,21,1,0,18.5
ATT010657,EMP0889,2025-01-01 00:00:00,22,18,1,3,14.7
ATT010658,EMP0889,2025-02-01 00:00:00,22,19,3,0,15.3
ATT010659,EMP0889,2025-03-01 00:00:00,22,21,1,0,3.9
ATT010660,EMP0889,2025-04-01 00:00:00,21,17,1,3,4.9
ATT010661,EMP0889,2025-05-01 00:00:00,21,17,2,2,8.8
ATT010662,EMP0889,2025-06-01 00:00:00,21,19,1,1,9.2
ATT010663,EMP0889,2025-07-01 00:00:00,21,18,3,0,18.9
ATT010664,EMP0889,2025-08-01 00:00:00,21,19,0,2,9.5
ATT010665,EMP0889,2025-09-01 00:00:00,22,17,2,3,18.7
ATT010666,EMP0889,2025-10-01 00:00:00,23,23,0,0,10.1
ATT010667,EMP0889,2025-11-01 00:00:00,22,18,1,3,6
ATT010668,EMP0889,2025-12-01 00:00:00,21,21,0,0,16.5
ATT010669,EMP0890,2025-01-01 00:00:00,20,18,1,1,0.5
ATT010670,EMP0890,2025-02-01 00:00:00,22,21,1,0,12.2
ATT010671,EMP0890,2025-03-01 00:00:00,20,17,0,3,0
ATT010672,EMP0890,2025-04-01 00:00:00,20,16,0,4,7.3
ATT010673,EMP0890,2025-05-01 00:00:00,22,19,0,3,0
ATT010674,EMP0890,2025-06-01 00:00:00,22,22,0,0,11.6
ATT010675,EMP0890,2025-07-01 00:00:00,23,21,0,2,8.3
ATT010676,EMP0890,2025-08-01 00:00:00,20,19,0,1,17.3
ATT010677,EMP0890,2025-09-01 00:00:00,21,20,0,1,5.6
ATT010678,EMP0890,2025-10-01 00:00:00,21,20,0,1,9
ATT010679,EMP0890,2025-11-01 00:00:00,20,15,1,4,4.5
ATT010680,EMP0890,2025-12-01 00:00:00,21,17,0,4,7.8
ATT010681,EMP0891,2025-01-01 00:00:00,21,20,0,1,0
ATT010682,EMP0891,2025-02-01 00:00:00,22,21,1,0,18.6
ATT010683,EMP0891,2025-03-01 00:00:00,22,21,0,1,18
ATT010684,EMP0891,2025-04-01 00:00:00,22,17,2,3,8.9
ATT010685,EMP0891,2025-05-01 00:00:00,22,20,0,2,6.5
ATT010686,EMP0891,2025-06-01 00:00:00,21,21,0,0,15.2
ATT010687,EMP0891,2025-07-01 00:00:00,21,17,3,1,8.3
ATT010688,EMP0891,2025-08-01 00:00:00,22,20,0,2,7.8
ATT010689,EMP0891,2025-09-01 00:00:00,22,19,0,3,3.5
ATT010690,EMP0891,2025-10-01 00:00:00,23,19,0,4,0
ATT010691,EMP0891,2025-11-01 00:00:00,21,18,3,0,15.7
ATT010692,EMP0891,2025-12-01 00:00:00,22,20,0,2,6.7
ATT010693,EMP0892,2025-01-01 00:00:00,20,18,2,0,10.6
ATT010694,EMP0892,2025-02-01 00:00:00,21,19,0,2,14.4
ATT010695,EMP0892,2025-03-01 00:00:00,22,17,1,4,11
ATT010696,EMP0892,2025-04-01 00:00:00,23,21,1,1,4.5
ATT010697,EMP0892,2025-05-01 00:00:00,21,17,0,4,7.4
ATT010698,EMP0892,2025-06-01 00:00:00,22,16,2,4,13.3
ATT010699,EMP0892,2025-07-01 00:00:00,22,19,1,2,0
ATT010700,EMP0892,2025-08-01 00:00:00,22,21,0,1,0
ATT010701,EMP0892,2025-09-01 00:00:00,22,19,2,1,8.7
ATT010702,EMP0892,2025-10-01 00:00:00,21,19,0,2,17.7
ATT010703,EMP0892,2025-11-01 00:00:00,21,18,2,1,8.5
ATT010704,EMP0892,2025-12-01 00:00:00,22,20,1,1,8
ATT010705,EMP0893,2025-01-01 00:00:00,22,21,1,0,2.2
ATT010706,EMP0893,2025-02-01 00:00:00,22,20,1,1,0
ATT010707,EMP0893,2025-03-01 00:00:00,23,20,0,3,11.8
ATT010708,EMP0893,2025-04-01 00:00:00,23,22,0,1,0.9
ATT010709,EMP0893,2025-05-01 00:00:00,21,20,0,1,8.2
ATT010710,EMP0893,2025-06-01 00:00:00,21,18,3,0,0
ATT010711,EMP0893,2025-07-01 00:00:00,21,19,1,1,9.4
ATT010712,EMP0893,2025-08-01 00:00:00,22,21,0,1,6.9
ATT010713,EMP0893,2025-09-01 00:00:00,22,19,0,3,4.9
ATT010714,EMP0893,2025-10-01 00:00:00,20,19,0,1,13.2
ATT010715,EMP0893,2025-11-01 00:00:00,20,19,0,1,11.7
ATT010716,EMP0893,2025-12-01 00:00:00,22,19,1,2,7.1
ATT010717,EMP0894,2025-01-01 00:00:00,22,21,0,1,19.5
ATT010718,EMP0894,2025-02-01 00:00:00,22,21,1,0,5.6
ATT010719,EMP0894,2025-03-01 00:00:00,22,19,1,2,7.8
ATT010720,EMP0894,2025-04-01 00:00:00,22,20,0,2,1.8
ATT010721,EMP0894,2025-05-01 00:00:00,23,19,0,4,6.3
ATT010722,EMP0894,2025-06-01 00:00:00,23,22,0,1,3.6
ATT010723,EMP0894,2025-07-01 00:00:00,21,16,0,5,9.6
ATT010724,EMP0894,2025-08-01 00:00:00,21,21,0,0,16.9
ATT010725,EMP0894,2025-09-01 00:00:00,21,18,1,2,0.8
ATT010726,EMP0894,2025-10-01 00:00:00,21,17,1,3,4.1
ATT010727,EMP0894,2025-11-01 00:00:00,23,19,2,2,0
ATT010728,EMP0894,2025-12-01 00:00:00,22,21,1,0,13.8
ATT010729,EMP0895,2025-01-01 00:00:00,23,22,1,0,11.8
ATT010730,EMP0895,2025-02-01 00:00:00,22,17,2,3,0.6
ATT010731,EMP0895,2025-03-01 00:00:00,20,18,1,1,6.1
ATT010732,EMP0895,2025-04-01 00:00:00,20,18,0,2,3.3
ATT010733,EMP0895,2025-05-01 00:00:00,21,18,0,3,8.8
ATT010734,EMP0895,2025-06-01 00:00:00,22,20,1,1,7.2
ATT010735,EMP0895,2025-07-01 00:00:00,22,20,1,1,0.2
ATT010736,EMP0895,2025-08-01 00:00:00,23,22,0,1,10.3
ATT010737,EMP0895,2025-09-01 00:00:00,23,21,1,1,10.7
ATT010738,EMP0895,2025-10-01 00:00:00,22,21,0,1,3.7
ATT010739,EMP0895,2025-11-01 00:00:00,21,19,0,2,8.1
ATT010740,EMP0895,2025-12-01 00:00:00,21,19,0,2,7.5
ATT010741,EMP0896,2025-01-01 00:00:00,22,21,0,1,15.2
ATT010742,EMP0896,2025-02-01 00:00:00,23,20,2,1,16.9
ATT010743,EMP0896,2025-03-01 00:00:00,21,19,0,2,1.9
ATT010744,EMP0896,2025-04-01 00:00:00,21,20,0,1,13.5
ATT010745,EMP0896,2025-05-01 00:00:00,20,18,0,2,9.1
ATT010746,EMP0896,2025-06-01 00:00:00,22,19,1,2,8.9
ATT010747,EMP0896,2025-07-01 00:00:00,20,18,1,1,25.6
ATT010748,EMP0896,2025-08-01 00:00:00,21,18,0,3,6.1
ATT010749,EMP0896,2025-09-01 00:00:00,21,21,0,0,4
ATT010750,EMP0896,2025-10-01 00:00:00,23,21,2,0,15
ATT010751,EMP0896,2025-11-01 00:00:00,22,21,0,1,1.1
ATT010752,EMP0896,2025-12-01 00:00:00,23,22,1,0,7.8
ATT010753,EMP0897,2025-01-01 00:00:00,21,14,2,5,0
ATT010754,EMP0897,2025-02-01 00:00:00,21,19,1,1,7.6
ATT010755,EMP0897,2025-03-01 00:00:00,21,20,0,1,1
ATT010756,EMP0897,2025-04-01 00:00:00,21,19,1,1,4.4
ATT010757,EMP0897,2025-05-01 00:00:00,23,20,0,3,3.2
ATT010758,EMP0897,2025-06-01 00:00:00,22,20,1,1,11.5
ATT010759,EMP0897,2025-07-01 00:00:00,22,21,1,0,11.4
ATT010760,EMP0897,2025-08-01 00:00:00,22,19,0,3,13.8
ATT010761,EMP0897,2025-09-01 00:00:00,22,20,0,2,9.5
ATT010762,EMP0897,2025-10-01 00:00:00,21,21,0,0,7.5
ATT010763,EMP0897,2025-11-01 00:00:00,21,20,1,0,3.8
ATT010764,EMP0897,2025-12-01 00:00:00,22,17,3,2,0
ATT010765,EMP0898,2025-01-01 00:00:00,22,21,1,0,3.8
ATT010766,EMP0898,2025-02-01 00:00:00,23,20,2,1,11.6
ATT010767,EMP0898,2025-03-01 00:00:00,22,19,0,3,14.3
ATT010768,EMP0898,2025-04-01 00:00:00,21,17,1,3,4.6
ATT010769,EMP0898,2025-05-01 00:00:00,21,19,1,1,7.4
ATT010770,EMP0898,2025-06-01 00:00:00,21,17,0,4,3.3
ATT010771,EMP0898,2025-07-01 00:00:00,22,22,0,0,12.8
ATT010772,EMP0898,2025-08-01 00:00:00,22,20,2,0,2.9
ATT010773,EMP0898,2025-09-01 00:00:00,21,17,1,3,4.7
ATT010774,EMP0898,2025-10-01 00:00:00,20,17,2,1,13.7
ATT010775,EMP0898,2025-11-01 00:00:00,21,21,0,0,4.4
ATT010776,EMP0898,2025-12-01 00:00:00,22,20,1,1,6.8
ATT010777,EMP0899,2025-01-01 00:00:00,20,15,0,5,0.7
ATT010778,EMP0899,2025-02-01 00:00:00,22,19,2,1,9.6
ATT010779,EMP0899,2025-03-01 00:00:00,23,23,0,0,2.6
ATT010780,EMP0899,2025-04-01 00:00:00,22,20,1,1,7.7
ATT010781,EMP0899,2025-05-01 00:00:00,23,22,1,0,0
ATT010782,EMP0899,2025-06-01 00:00:00,22,21,0,1,8.5
ATT010783,EMP0899,2025-07-01 00:00:00,22,20,0,2,8.3
ATT010784,EMP0899,2025-08-01 00:00:00,22,21,1,0,7.2
ATT010785,EMP0899,2025-09-01 00:00:00,22,19,1,2,5.5
ATT010786,EMP0899,2025-10-01 00:00:00,21,20,0,1,4.7
ATT010787,EMP0899,2025-11-01 00:00:00,21,20,0,1,9.9
ATT010788,EMP0899,2025-12-01 00:00:00,22,21,0,1,7.6
ATT010789,EMP0900,2025-01-01 00:00:00,22,21,0,1,0
ATT010790,EMP0900,2025-02-01 00:00:00,22,21,1,0,10.3
ATT010791,EMP0900,2025-03-01 00:00:00,22,21,0,1,3.2
ATT010792,EMP0900,2025-04-01 00:00:00,22,18,1,3,16.1
ATT010793,EMP0900,2025-05-01 00:00:00,23,22,0,1,5.7
ATT010794,EMP0900,2025-06-01 00:00:00,22,22,0,0,0
ATT010795,EMP0900,2025-07-01 00:00:00,23,20,0,3,18
ATT010796,EMP0900,2025-08-01 00:00:00,22,18,0,4,5
ATT010797,EMP0900,2025-09-01 00:00:00,21,19,1,1,1.5
ATT010798,EMP0900,2025-10-01 00:00:00,23,20,1,2,10.2
ATT010799,EMP0900,2025-11-01 00:00:00,21,20,1,0,19.6
ATT010800,EMP0900,2025-12-01 00:00:00,22,19,2,1,4.9
ATT010801,EMP0901,2025-01-01 00:00:00,23,21,1,1,1.4
ATT010802,EMP0901,2025-02-01 00:00:00,22,22,0,0,4.2
ATT010803,EMP0901,2025-03-01 00:00:00,20,19,0,1,0
ATT010804,EMP0901,2025-04-01 00:00:00,22,20,2,0,4.6
ATT010805,EMP0901,2025-05-01 00:00:00,22,22,0,0,12.4
ATT010806,EMP0901,2025-06-01 00:00:00,20,15,1,4,0.7
ATT010807,EMP0901,2025-07-01 00:00:00,23,22,0,1,0.7
ATT010808,EMP0901,2025-08-01 00:00:00,21,18,2,1,8.2
ATT010809,EMP0901,2025-09-01 00:00:00,21,20,1,0,0
ATT010810,EMP0901,2025-10-01 00:00:00,22,21,1,0,9.6
ATT010811,EMP0901,2025-11-01 00:00:00,22,22,0,0,6.3
ATT010812,EMP0901,2025-12-01 00:00:00,21,17,0,4,1.5
ATT010813,EMP0902,2025-01-01 00:00:00,21,20,0,1,13.8
ATT010814,EMP0902,2025-02-01 00:00:00,21,18,1,2,7.3
ATT010815,EMP0902,2025-03-01 00:00:00,22,21,0,1,13.4
ATT010816,EMP0902,2025-04-01 00:00:00,22,20,0,2,1
ATT010817,EMP0902,2025-05-01 00:00:00,21,20,0,1,0.3
ATT010818,EMP0902,2025-06-01 00:00:00,21,18,3,0,3.7
ATT010819,EMP0902,2025-07-01 00:00:00,22,18,1,3,1.2
ATT010820,EMP0902,2025-08-01 00:00:00,22,19,2,1,2.9
ATT010821,EMP0902,2025-09-01 00:00:00,22,22,0,0,10.3
ATT010822,EMP0902,2025-10-01 00:00:00,22,22,0,0,1.6
ATT010823,EMP0902,2025-11-01 00:00:00,21,17,1,3,7.4
ATT010824,EMP0902,2025-12-01 00:00:00,23,23,0,0,8.7
ATT010825,EMP0903,2025-01-01 00:00:00,22,21,0,1,3.9
ATT010826,EMP0903,2025-02-01 00:00:00,20,16,1,3,12.5
ATT010827,EMP0903,2025-03-01 00:00:00,22,22,0,0,16
ATT010828,EMP0903,2025-04-01 00:00:00,22,17,3,2,12.2
ATT010829,EMP0903,2025-05-01 00:00:00,22,21,1,0,6.9
ATT010830,EMP0903,2025-06-01 00:00:00,21,18,1,2,4.5
ATT010831,EMP0903,2025-07-01 00:00:00,21,21,0,0,16.5
ATT010832,EMP0903,2025-08-01 00:00:00,22,20,0,2,10.5
ATT010833,EMP0903,2025-09-01 00:00:00,22,21,0,1,6.2
ATT010834,EMP0903,2025-10-01 00:00:00,22,21,0,1,15.6
ATT010835,EMP0903,2025-11-01 00:00:00,22,21,1,0,4.1
ATT010836,EMP0903,2025-12-01 00:00:00,22,22,0,0,5.9
ATT010837,EMP0904,2025-01-01 00:00:00,22,21,0,1,11.8
ATT010838,EMP0904,2025-02-01 00:00:00,22,20,1,1,13
ATT010839,EMP0904,2025-03-01 00:00:00,23,22,1,0,8.7
ATT010840,EMP0904,2025-04-01 00:00:00,22,20,0,2,1.7
ATT010841,EMP0904,2025-05-01 00:00:00,20,16,0,4,6.1
ATT010842,EMP0904,2025-06-01 00:00:00,20,15,1,4,10.5
ATT010843,EMP0904,2025-07-01 00:00:00,21,17,1,3,3.5
ATT010844,EMP0904,2025-08-01 00:00:00,20,15,1,4,19.5
ATT010845,EMP0904,2025-09-01 00:00:00,22,22,0,0,13.9
ATT010846,EMP0904,2025-10-01 00:00:00,21,19,0,2,8.1
ATT010847,EMP0904,2025-11-01 00:00:00,22,20,1,1,3.8
ATT010848,EMP0904,2025-12-01 00:00:00,22,19,1,2,10.9
ATT010849,EMP0905,2025-01-01 00:00:00,22,20,2,0,5.4
ATT010850,EMP0905,2025-02-01 00:00:00,22,21,0,1,2.3
ATT010851,EMP0905,2025-03-01 00:00:00,23,23,0,0,11.9
ATT010852,EMP0905,2025-04-01 00:00:00,22,19,0,3,3.5
ATT010853,EMP0905,2025-05-01 00:00:00,21,19,1,1,0
ATT010854,EMP0905,2025-06-01 00:00:00,21,20,1,0,1.5
ATT010855,EMP0905,2025-07-01 00:00:00,22,22,0,0,11.8
ATT010856,EMP0905,2025-08-01 00:00:00,22,21,0,1,7.5
ATT010857,EMP0905,2025-09-01 00:00:00,22,18,1,3,5.1
ATT010858,EMP0905,2025-10-01 00:00:00,23,21,1,1,4.6
ATT010859,EMP0905,2025-11-01 00:00:00,22,17,1,4,7.7
ATT010860,EMP0905,2025-12-01 00:00:00,20,17,0,3,4.8
ATT010861,EMP0906,2025-01-01 00:00:00,22,18,3,1,11.8
ATT010862,EMP0906,2025-02-01 00:00:00,22,18,3,1,0
ATT010863,EMP0906,2025-03-01 00:00:00,22,19,0,3,8.9
ATT010864,EMP0906,2025-04-01 00:00:00,21,21,0,0,8.5
ATT010865,EMP0906,2025-05-01 00:00:00,22,20,2,0,7.7
ATT010866,EMP0906,2025-06-01 00:00:00,21,16,0,5,13.8
ATT010867,EMP0906,2025-07-01 00:00:00,20,19,0,1,7.9
ATT010868,EMP0906,2025-08-01 00:00:00,23,22,0,1,0
ATT010869,EMP0906,2025-09-01 00:00:00,22,20,0,2,7.8
ATT010870,EMP0906,2025-10-01 00:00:00,22,16,1,5,14.3
ATT010871,EMP0906,2025-11-01 00:00:00,21,18,0,3,2.1
ATT010872,EMP0906,2025-12-01 00:00:00,22,19,1,2,10.7
ATT010873,EMP0907,2025-01-01 00:00:00,21,19,1,1,8.5
ATT010874,EMP0907,2025-02-01 00:00:00,22,19,3,0,3.5
ATT010875,EMP0907,2025-03-01 00:00:00,23,22,0,1,3.3
ATT010876,EMP0907,2025-04-01 00:00:00,22,19,2,1,10.9
ATT010877,EMP0907,2025-05-01 00:00:00,20,16,3,1,8.2
ATT010878,EMP0907,2025-06-01 00:00:00,22,16,2,4,9
ATT010879,EMP0907,2025-07-01 00:00:00,21,21,0,0,5.9
ATT010880,EMP0907,2025-08-01 00:00:00,22,17,2,3,14.3
ATT010881,EMP0907,2025-09-01 00:00:00,21,20,0,1,9.8
ATT010882,EMP0907,2025-10-01 00:00:00,22,19,0,3,0
ATT010883,EMP0907,2025-11-01 00:00:00,22,20,1,1,6.8
ATT010884,EMP0907,2025-12-01 00:00:00,20,13,3,4,0
ATT010885,EMP0908,2025-01-01 00:00:00,22,22,0,0,0.2
ATT010886,EMP0908,2025-02-01 00:00:00,22,22,0,0,8.4
ATT010887,EMP0908,2025-03-01 00:00:00,22,21,0,1,10.5
ATT010888,EMP0908,2025-04-01 00:00:00,23,20,3,0,9.3
ATT010889,EMP0908,2025-05-01 00:00:00,22,20,2,0,10.4
ATT010890,EMP0908,2025-06-01 00:00:00,23,21,2,0,4.3
ATT010891,EMP0908,2025-07-01 00:00:00,20,17,1,2,11.6
ATT010892,EMP0908,2025-08-01 00:00:00,23,20,1,2,8.7
ATT010893,EMP0908,2025-09-01 00:00:00,21,20,0,1,6.3
ATT010894,EMP0908,2025-10-01 00:00:00,22,16,3,3,5.9
ATT010895,EMP0908,2025-11-01 00:00:00,23,21,2,0,3.6
ATT010896,EMP0908,2025-12-01 00:00:00,22,19,1,2,1.7
ATT010897,EMP0909,2025-01-01 00:00:00,23,19,0,4,8.8
ATT010898,EMP0909,2025-02-01 00:00:00,22,21,1,0,7.4
ATT010899,EMP0909,2025-03-01 00:00:00,23,23,0,0,5.9
ATT010900,EMP0909,2025-04-01 00:00:00,22,18,3,1,4.6
ATT010901,EMP0909,2025-05-01 00:00:00,22,19,1,2,19.2
ATT010902,EMP0909,2025-06-01 00:00:00,20,14,1,5,9.9
ATT010903,EMP0909,2025-07-01 00:00:00,22,20,0,2,1.2
ATT010904,EMP0909,2025-08-01 00:00:00,23,21,1,1,0
ATT010905,EMP0909,2025-09-01 00:00:00,21,18,1,2,4.1
ATT010906,EMP0909,2025-10-01 00:00:00,23,21,0,2,0.9
ATT010907,EMP0909,2025-11-01 00:00:00,20,18,0,2,9.6
ATT010908,EMP0909,2025-12-01 00:00:00,23,21,1,1,8.5
ATT010909,EMP0910,2025-01-01 00:00:00,21,17,2,2,18.6
ATT010910,EMP0910,2025-02-01 00:00:00,21,18,3,0,10.6
ATT010911,EMP0910,2025-03-01 00:00:00,23,22,1,0,0
ATT010912,EMP0910,2025-04-01 00:00:00,21,20,0,1,9.1
ATT010913,EMP0910,2025-05-01 00:00:00,22,17,0,5,8.8
ATT010914,EMP0910,2025-06-01 00:00:00,22,16,2,4,5.4
ATT010915,EMP0910,2025-07-01 00:00:00,22,17,0,5,7.6
ATT010916,EMP0910,2025-08-01 00:00:00,22,21,0,1,9.3
ATT010917,EMP0910,2025-09-01 00:00:00,21,20,1,0,5.3
ATT010918,EMP0910,2025-10-01 00:00:00,22,21,0,1,7.9
ATT010919,EMP0910,2025-11-01 00:00:00,23,20,2,1,4.9
ATT010920,EMP0910,2025-12-01 00:00:00,21,15,1,5,1.9
ATT010921,EMP0911,2025-01-01 00:00:00,23,22,0,1,9.2
ATT010922,EMP0911,2025-02-01 00:00:00,21,19,1,1,0
ATT010923,EMP0911,2025-03-01 00:00:00,20,20,0,0,7.4
ATT010924,EMP0911,2025-04-01 00:00:00,22,20,0,2,4.2
ATT010925,EMP0911,2025-05-01 00:00:00,22,21,1,0,16.7
ATT010926,EMP0911,2025-06-01 00:00:00,21,18,0,3,15.9
ATT010927,EMP0911,2025-07-01 00:00:00,23,22,0,1,11.8
